decision_unit_id,user_id,domain,habit_id,decision_evidence_session_ids_json,reuse_count,probe_ids_json
mdgo_v13_du_9cc6fc0b524bcba0,mdgo_v07_sof_user_0010,software,software_backup_before_risky_change,"[""mdgo_v07_sof_user_0010_s0276"", ""mdgo_v07_sof_user_0010_s0532""]",21,"[""mdgo_v11_probe_000011"", ""mdgo_v11_probe_000425"", ""mdgo_v11_probe_000444"", ""mdgo_v11_probe_000641"", ""mdgo_v11_probe_000691"", ""mdgo_v11_probe_000704"", ""mdgo_v11_probe_000885"", ""mdgo_v11_probe_000888"", ""mdgo_v11_probe_000913"", ""mdgo_v11_probe_001152"", ""mdgo_v11_probe_001222"", ""mdgo_v11_probe_001275"", ""mdgo_v11_probe_001329"", ""mdgo_v11_probe_001417"", ""mdgo_v11_probe_001442"", ""mdgo_v11_probe_001544"", ""mdgo_v11_probe_001592"", ""mdgo_v11_probe_001686"", ""mdgo_v11_probe_001831"", ""mdgo_v11_probe_001900"", ""mdgo_v11_probe_002022""]"
mdgo_v13_du_9d0256cab4a44023,mdgo_v05_fin_user_0016,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0016_s0032"", ""mdgo_v05_fin_user_0016_s0275""]",7,"[""mdgo_v11_probe_000585"", ""mdgo_v11_probe_000675"", ""mdgo_v11_probe_000775"", ""mdgo_v11_probe_000903"", ""mdgo_v11_probe_001179"", ""mdgo_v11_probe_001655"", ""mdgo_v11_probe_001996""]"
mdgo_v13_du_9db191879f3b4404,mdgo_v05_fin_user_0014,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0014_s0032"", ""mdgo_v05_fin_user_0014_s0275""]",4,"[""mdgo_v11_probe_000199"", ""mdgo_v11_probe_001103"", ""mdgo_v11_probe_001377"", ""mdgo_v11_probe_001486""]"
mdgo_v13_du_9ecd756c2feac71b,mdgo_v07_sof_user_0016,software,software_secure_login_password_flow,"[""mdgo_v07_sof_user_0016_s0026"", ""mdgo_v07_sof_user_0016_s0272""]",1,"[""mdgo_v11_probe_000488""]"
mdgo_v13_du_9edabaead0060240,mdgo_v05_fin_user_0018,finance,finance_credit_loan_cautious_no_commitment,"[""mdgo_v05_fin_user_0018_s0020"", ""mdgo_v05_fin_user_0018_s0269""]",8,"[""mdgo_v11_probe_000266"", ""mdgo_v11_probe_000332"", ""mdgo_v11_probe_000415"", ""mdgo_v11_probe_000433"", ""mdgo_v11_probe_001309"", ""mdgo_v11_probe_001436"", ""mdgo_v11_probe_001602"", ""mdgo_v11_probe_001759""]"
mdgo_v13_du_9f14b3a28dda9d28,mdgo_v05_sof_user_0008,software,software_platform_specific_steps,"[""mdgo_v05_sof_user_0008_s0276"", ""mdgo_v05_sof_user_0008_s0532""]",22,"[""mdgo_v11_probe_000014"", ""mdgo_v11_probe_000015"", ""mdgo_v11_probe_000017"", ""mdgo_v11_probe_000043"", ""mdgo_v11_probe_000263"", ""mdgo_v11_probe_000393"", ""mdgo_v11_probe_000517"", ""mdgo_v11_probe_000545"", ""mdgo_v11_probe_000643"", ""mdgo_v11_probe_000656"", ""mdgo_v11_probe_000789"", ""mdgo_v11_probe_000842"", ""mdgo_v11_probe_000873"", ""mdgo_v11_probe_001000"", ""mdgo_v11_probe_001026"", ""mdgo_v11_probe_001168"", ""mdgo_v11_probe_001571"", ""mdgo_v11_probe_001654"", ""mdgo_v11_probe_001740"", ""mdgo_v11_probe_001838"", ""mdgo_v11_probe_001855"", ""mdgo_v11_probe_001982""]"
mdgo_v13_du_9f8f0efae337175b,mdgo_v05_fin_user_0012,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0012_s0002"", ""mdgo_v05_fin_user_0012_s0260""]",3,"[""mdgo_v11_probe_000768"", ""mdgo_v11_probe_000894"", ""mdgo_v11_probe_000987""]"
mdgo_v13_du_9fd3132d35adc332,mdgo_v05_fin_user_0022,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0022_s0002"", ""mdgo_v05_fin_user_0022_s0260""]",5,"[""mdgo_v11_probe_000234"", ""mdgo_v11_probe_000556"", ""mdgo_v11_probe_000778"", ""mdgo_v11_probe_001416"", ""mdgo_v11_probe_001760""]"
mdgo_v13_du_a069df4c5c5273f2,mdgo_v07_sof_user_0015,software,software_secure_login_password_flow,"[""mdgo_v07_sof_user_0015_s0284"", ""mdgo_v07_sof_user_0015_s0536""]",6,"[""mdgo_v11_probe_000021"", ""mdgo_v11_probe_000033"", ""mdgo_v11_probe_000946"", ""mdgo_v11_probe_001043"", ""mdgo_v11_probe_001431"", ""mdgo_v11_probe_001658""]"
mdgo_v13_du_a11293a3c199bafd,mdgo_v05_fin_user_0008,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0008_s0282"", ""mdgo_v05_fin_user_0008_s0535""]",10,"[""mdgo_v11_probe_000491"", ""mdgo_v11_probe_000547"", ""mdgo_v11_probe_000577"", ""mdgo_v11_probe_000647"", ""mdgo_v11_probe_000829"", ""mdgo_v11_probe_000877"", ""mdgo_v11_probe_001615"", ""mdgo_v11_probe_001745"", ""mdgo_v11_probe_001771"", ""mdgo_v11_probe_001898""]"
mdgo_v13_du_a122a0418e632a1d,mdgo_v05_sof_user_0004,software,software_ticket_receipt_summary,"[""mdgo_v05_sof_user_0004_s0284"", ""mdgo_v05_sof_user_0004_s0536""]",13,"[""mdgo_v11_probe_000165"", ""mdgo_v11_probe_000422"", ""mdgo_v11_probe_000695"", ""mdgo_v11_probe_000835"", ""mdgo_v11_probe_000949"", ""mdgo_v11_probe_001030"", ""mdgo_v11_probe_001064"", ""mdgo_v11_probe_001153"", ""mdgo_v11_probe_001239"", ""mdgo_v11_probe_001369"", ""mdgo_v11_probe_001701"", ""mdgo_v11_probe_001947"", ""mdgo_v11_probe_002038""]"
mdgo_v13_du_a18ebfcbf687263b,mdgo_v05_fin_user_0014,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0014_s0014"", ""mdgo_v05_fin_user_0014_s0266""]",7,"[""mdgo_v11_probe_000129"", ""mdgo_v11_probe_000459"", ""mdgo_v11_probe_000921"", ""mdgo_v11_probe_001189"", ""mdgo_v11_probe_001723"", ""mdgo_v11_probe_001863"", ""mdgo_v11_probe_001978""]"
mdgo_v13_du_a1f2ec570d9c90f9,mdgo_v05_fin_user_0031,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0031_s0008"", ""mdgo_v05_fin_user_0031_s0263""]",14,"[""mdgo_v11_probe_000175"", ""mdgo_v11_probe_000237"", ""mdgo_v11_probe_000665"", ""mdgo_v11_probe_000769"", ""mdgo_v11_probe_000898"", ""mdgo_v11_probe_001124"", ""mdgo_v11_probe_001220"", ""mdgo_v11_probe_001278"", ""mdgo_v11_probe_001290"", ""mdgo_v11_probe_001296"", ""mdgo_v11_probe_001673"", ""mdgo_v11_probe_001718"", ""mdgo_v11_probe_001794"", ""mdgo_v11_probe_001913""]"
mdgo_v13_du_a2379f9d34ce1f40,mdgo_v07_sof_user_0011,software,software_ticket_receipt_summary,"[""mdgo_v07_sof_user_0011_s0286"", ""mdgo_v07_sof_user_0011_s0537""]",6,"[""mdgo_v11_probe_000209"", ""mdgo_v11_probe_000472"", ""mdgo_v11_probe_000501"", ""mdgo_v11_probe_001511"", ""mdgo_v11_probe_001614"", ""mdgo_v11_probe_001965""]"
mdgo_v13_du_a2c7b42fa3b4fdc9,mdgo_v05_sof_user_0002,software,software_docs_lookup_for_update_install,"[""mdgo_v05_sof_user_0002_s0008"", ""mdgo_v05_sof_user_0002_s0263""]",13,"[""mdgo_v11_probe_000298"", ""mdgo_v11_probe_000563"", ""mdgo_v11_probe_000655"", ""mdgo_v11_probe_000682"", ""mdgo_v11_probe_000802"", ""mdgo_v11_probe_000808"", ""mdgo_v11_probe_000872"", ""mdgo_v11_probe_001360"", ""mdgo_v11_probe_001559"", ""mdgo_v11_probe_001632"", ""mdgo_v11_probe_001870"", ""mdgo_v11_probe_001969"", ""mdgo_v11_probe_001991""]"
mdgo_v13_du_a2eaaae873926e0d,mdgo_v05_fin_user_0023,finance,finance_confirm_money_movement,"[""mdgo_v05_fin_user_0023_s0026"", ""mdgo_v05_fin_user_0023_s0272""]",11,"[""mdgo_v11_probe_000221"", ""mdgo_v11_probe_000658"", ""mdgo_v11_probe_000700"", ""mdgo_v11_probe_000712"", ""mdgo_v11_probe_000988"", ""mdgo_v11_probe_001005"", ""mdgo_v11_probe_001035"", ""mdgo_v11_probe_001047"", ""mdgo_v11_probe_001180"", ""mdgo_v11_probe_001648"", ""mdgo_v11_probe_001747""]"
mdgo_v13_du_a388c92c826096ac,mdgo_v05_fin_user_0020,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0020_s0014"", ""mdgo_v05_fin_user_0020_s0266""]",10,"[""mdgo_v11_probe_000477"", ""mdgo_v11_probe_000749"", ""mdgo_v11_probe_000816"", ""mdgo_v11_probe_001249"", ""mdgo_v11_probe_001370"", ""mdgo_v11_probe_001561"", ""mdgo_v11_probe_001685"", ""mdgo_v11_probe_001790"", ""mdgo_v11_probe_001961"", ""mdgo_v11_probe_002047""]"
mdgo_v13_du_a40bd9f7f715cbc0,mdgo_v05_fin_user_0010,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0010_s0280"", ""mdgo_v05_fin_user_0010_s0534""]",12,"[""mdgo_v11_probe_000083"", ""mdgo_v11_probe_000450"", ""mdgo_v11_probe_000855"", ""mdgo_v11_probe_000948"", ""mdgo_v11_probe_001147"", ""mdgo_v11_probe_001250"", ""mdgo_v11_probe_001451"", ""mdgo_v11_probe_001633"", ""mdgo_v11_probe_001682"", ""mdgo_v11_probe_001761"", ""mdgo_v11_probe_001878"", ""mdgo_v11_probe_001889""]"
mdgo_v13_du_a4be6f763076a4de,mdgo_v05_sof_user_0000,software,software_one_try_then_escalate,"[""mdgo_v05_sof_user_0000_s0008"", ""mdgo_v05_sof_user_0000_s0263""]",7,"[""mdgo_v11_probe_000268"", ""mdgo_v11_probe_000504"", ""mdgo_v11_probe_000756"", ""mdgo_v11_probe_001246"", ""mdgo_v11_probe_001368"", ""mdgo_v11_probe_001479"", ""mdgo_v11_probe_001644""]"
mdgo_v13_du_a4e3a4b4b2b906e6,mdgo_v05_fin_user_0002,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0002_s0014"", ""mdgo_v05_fin_user_0002_s0266""]",11,"[""mdgo_v11_probe_000001"", ""mdgo_v11_probe_000026"", ""mdgo_v11_probe_000584"", ""mdgo_v11_probe_000781"", ""mdgo_v11_probe_001038"", ""mdgo_v11_probe_001229"", ""mdgo_v11_probe_001517"", ""mdgo_v11_probe_001553"", ""mdgo_v11_probe_001681"", ""mdgo_v11_probe_001741"", ""mdgo_v11_probe_002015""]"
mdgo_v13_du_a66d534dd69c5d6a,mdgo_v05_fin_user_0028,finance,finance_confirm_money_movement,"[""mdgo_v05_fin_user_0028_s0026"", ""mdgo_v05_fin_user_0028_s0272""]",4,"[""mdgo_v11_probe_000126"", ""mdgo_v11_probe_000301"", ""mdgo_v11_probe_000795"", ""mdgo_v11_probe_001080""]"
mdgo_v13_du_a68cb4f61fa71ac5,mdgo_v05_fin_user_0005,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0005_s0002"", ""mdgo_v05_fin_user_0005_s0260""]",3,"[""mdgo_v11_probe_000138"", ""mdgo_v11_probe_001726"", ""mdgo_v11_probe_001932""]"
mdgo_v13_du_a7e96af6debe8457,mdgo_v05_fin_user_0026,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0026_s0008"", ""mdgo_v05_fin_user_0026_s0263""]",11,"[""mdgo_v11_probe_000062"", ""mdgo_v11_probe_000151"", ""mdgo_v11_probe_000210"", ""mdgo_v11_probe_000409"", ""mdgo_v11_probe_000649"", ""mdgo_v11_probe_001045"", ""mdgo_v11_probe_001105"", ""mdgo_v11_probe_001178"", ""mdgo_v11_probe_001219"", ""mdgo_v11_probe_001363"", ""mdgo_v11_probe_001668""]"
mdgo_v13_du_a88264edeaa12e0b,mdgo_v05_fin_user_0000,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0000_s0008"", ""mdgo_v05_fin_user_0000_s0263""]",15,"[""mdgo_v11_probe_000060"", ""mdgo_v11_probe_000121"", ""mdgo_v11_probe_000388"", ""mdgo_v11_probe_000408"", ""mdgo_v11_probe_000635"", ""mdgo_v11_probe_000984"", ""mdgo_v11_probe_001122"", ""mdgo_v11_probe_001144"", ""mdgo_v11_probe_001402"", ""mdgo_v11_probe_001421"", ""mdgo_v11_probe_001497"", ""mdgo_v11_probe_001713"", ""mdgo_v11_probe_001738"", ""mdgo_v11_probe_001785"", ""mdgo_v11_probe_001860""]"
mdgo_v13_du_a9083db8c6311cda,mdgo_v07_sof_user_0014,software,software_secure_login_password_flow,"[""mdgo_v07_sof_user_0014_s0286"", ""mdgo_v07_sof_user_0014_s0537""]",4,"[""mdgo_v11_probe_000287"", ""mdgo_v11_probe_000844"", ""mdgo_v11_probe_001755"", ""mdgo_v11_probe_001972""]"
mdgo_v13_du_a9dd103dd8a3e65a,mdgo_v05_sof_user_0000,software,software_one_try_then_escalate,"[""mdgo_v05_sof_user_0000_s0278"", ""mdgo_v05_sof_user_0000_s0533""]",28,"[""mdgo_v11_probe_000064"", ""mdgo_v11_probe_000295"", ""mdgo_v11_probe_000305"", ""mdgo_v11_probe_000392"", ""mdgo_v11_probe_000427"", ""mdgo_v11_probe_000594"", ""mdgo_v11_probe_000601"", ""mdgo_v11_probe_000615"", ""mdgo_v11_probe_000668"", ""mdgo_v11_probe_000697"", ""mdgo_v11_probe_000726"", ""mdgo_v11_probe_000750"", ""mdgo_v11_probe_000883"", ""mdgo_v11_probe_000889"", ""mdgo_v11_probe_000907"", ""mdgo_v11_probe_000923"", ""mdgo_v11_probe_001067"", ""mdgo_v11_probe_001157"", ""mdgo_v11_probe_001234"", ""mdgo_v11_probe_001328"", ""mdgo_v11_probe_001339"", ""mdgo_v11_probe_001470"", ""mdgo_v11_probe_001666"", ""mdgo_v11_probe_001776"", ""mdgo_v11_probe_001896"", ""mdgo_v11_probe_001921"", ""mdgo_v11_probe_001966"", ""mdgo_v11_probe_002030""]"
mdgo_v13_du_a9f040cb9ce62197,mdgo_v05_fin_user_0021,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0021_s0014"", ""mdgo_v05_fin_user_0021_s0266""]",6,"[""mdgo_v11_probe_000423"", ""mdgo_v11_probe_000546"", ""mdgo_v11_probe_000735"", ""mdgo_v11_probe_000927"", ""mdgo_v11_probe_001515"", ""mdgo_v11_probe_001527""]"
mdgo_v13_du_aa548f92f83de57f,mdgo_v05_fin_user_0008,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0008_s0026"", ""mdgo_v05_fin_user_0008_s0272""]",12,"[""mdgo_v11_probe_000253"", ""mdgo_v11_probe_000383"", ""mdgo_v11_probe_000394"", ""mdgo_v11_probe_000685"", ""mdgo_v11_probe_000737"", ""mdgo_v11_probe_000951"", ""mdgo_v11_probe_001052"", ""mdgo_v11_probe_001162"", ""mdgo_v11_probe_001534"", ""mdgo_v11_probe_001642"", ""mdgo_v11_probe_001646"", ""mdgo_v11_probe_001649""]"
mdgo_v13_du_aa577b3573adb52e,mdgo_v05_fin_user_0013,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0013_s0008"", ""mdgo_v05_fin_user_0013_s0263""]",15,"[""mdgo_v11_probe_000097"", ""mdgo_v11_probe_000148"", ""mdgo_v11_probe_000342"", ""mdgo_v11_probe_000368"", ""mdgo_v11_probe_000542"", ""mdgo_v11_probe_000633"", ""mdgo_v11_probe_000674"", ""mdgo_v11_probe_000805"", ""mdgo_v11_probe_000878"", ""mdgo_v11_probe_001116"", ""mdgo_v11_probe_001183"", ""mdgo_v11_probe_001288"", ""mdgo_v11_probe_001420"", ""mdgo_v11_probe_001824"", ""mdgo_v11_probe_002006""]"
mdgo_v13_du_aa71064412a260bb,mdgo_v07_sof_user_0013,software,software_secure_login_password_flow,"[""mdgo_v07_sof_user_0013_s0284"", ""mdgo_v07_sof_user_0013_s0536""]",10,"[""mdgo_v11_probe_000085"", ""mdgo_v11_probe_000088"", ""mdgo_v11_probe_000278"", ""mdgo_v11_probe_000567"", ""mdgo_v11_probe_000613"", ""mdgo_v11_probe_000945"", ""mdgo_v11_probe_001143"", ""mdgo_v11_probe_001167"", ""mdgo_v11_probe_001430"", ""mdgo_v11_probe_001457""]"
mdgo_v13_du_abe3a8a91695de8d,mdgo_v05_fin_user_0014,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0014_s0284"", ""mdgo_v05_fin_user_0014_s0536""]",16,"[""mdgo_v11_probe_000016"", ""mdgo_v11_probe_000025"", ""mdgo_v11_probe_000129"", ""mdgo_v11_probe_000182"", ""mdgo_v11_probe_000199"", ""mdgo_v11_probe_000358"", ""mdgo_v11_probe_000411"", ""mdgo_v11_probe_000669"", ""mdgo_v11_probe_000776"", ""mdgo_v11_probe_000794"", ""mdgo_v11_probe_000929"", ""mdgo_v11_probe_001292"", ""mdgo_v11_probe_001743"", ""mdgo_v11_probe_001757"", ""mdgo_v11_probe_001815"", ""mdgo_v11_probe_001978""]"
mdgo_v13_du_aca6daee06a59265,mdgo_v07_sof_user_0014,software,software_one_try_then_escalate,"[""mdgo_v07_sof_user_0014_s0282"", ""mdgo_v07_sof_user_0014_s0535""]",10,"[""mdgo_v11_probe_000339"", ""mdgo_v11_probe_000385"", ""mdgo_v11_probe_000403"", ""mdgo_v11_probe_000511"", ""mdgo_v11_probe_000944"", ""mdgo_v11_probe_000961"", ""mdgo_v11_probe_001337"", ""mdgo_v11_probe_001689"", ""mdgo_v11_probe_001753"", ""mdgo_v11_probe_001755""]"
mdgo_v13_du_ad2ffb3bdc3de6c8,mdgo_v07_sof_user_0016,software,software_collect_diagnostics_before_fix,"[""mdgo_v07_sof_user_0016_s0002"", ""mdgo_v07_sof_user_0016_s0260""]",1,"[""mdgo_v11_probe_000906""]"
mdgo_v13_du_ad4544fa8bb575a4,mdgo_v05_fin_user_0027,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0027_s0026"", ""mdgo_v05_fin_user_0027_s0272""]",15,"[""mdgo_v11_probe_000132"", ""mdgo_v11_probe_000306"", ""mdgo_v11_probe_000402"", ""mdgo_v11_probe_000445"", ""mdgo_v11_probe_000705"", ""mdgo_v11_probe_001099"", ""mdgo_v11_probe_001149"", ""mdgo_v11_probe_001171"", ""mdgo_v11_probe_001210"", ""mdgo_v11_probe_001390"", ""mdgo_v11_probe_001401"", ""mdgo_v11_probe_001448"", ""mdgo_v11_probe_001500"", ""mdgo_v11_probe_001560"", ""mdgo_v11_probe_001876""]"
mdgo_v13_du_ada01f2642f63de0,mdgo_v05_sof_user_0007,software,software_one_try_then_escalate,"[""mdgo_v05_sof_user_0007_s0026"", ""mdgo_v05_sof_user_0007_s0272""]",14,"[""mdgo_v11_probe_000039"", ""mdgo_v11_probe_000519"", ""mdgo_v11_probe_000663"", ""mdgo_v11_probe_000818"", ""mdgo_v11_probe_000843"", ""mdgo_v11_probe_001163"", ""mdgo_v11_probe_001340"", ""mdgo_v11_probe_001366"", ""mdgo_v11_probe_001493"", ""mdgo_v11_probe_001526"", ""mdgo_v11_probe_001695"", ""mdgo_v11_probe_001767"", ""mdgo_v11_probe_001803"", ""mdgo_v11_probe_001857""]"
mdgo_v13_du_ae038fdcb37b0c62,mdgo_v05_sof_user_0006,software,software_ticket_receipt_summary,"[""mdgo_v05_sof_user_0006_s0008"", ""mdgo_v05_sof_user_0006_s0263""]",13,"[""mdgo_v11_probe_000056"", ""mdgo_v11_probe_000174"", ""mdgo_v11_probe_000206"", ""mdgo_v11_probe_000448"", ""mdgo_v11_probe_000554"", ""mdgo_v11_probe_000784"", ""mdgo_v11_probe_000994"", ""mdgo_v11_probe_001018"", ""mdgo_v11_probe_001024"", ""mdgo_v11_probe_001123"", ""mdgo_v11_probe_001372"", ""mdgo_v11_probe_001949"", ""mdgo_v11_probe_002039""]"
mdgo_v13_du_aea6c6d91c1fcff4,mdgo_v07_sof_user_0013,software,software_one_try_then_escalate,"[""mdgo_v07_sof_user_0013_s0280"", ""mdgo_v07_sof_user_0013_s0534""]",8,"[""mdgo_v11_probe_000278"", ""mdgo_v11_probe_000576"", ""mdgo_v11_probe_000624"", ""mdgo_v11_probe_000648"", ""mdgo_v11_probe_001430"", ""mdgo_v11_probe_001596"", ""mdgo_v11_probe_001609"", ""mdgo_v11_probe_001844""]"
mdgo_v13_du_af36413c09b115cc,mdgo_v05_fin_user_0018,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0018_s0014"", ""mdgo_v05_fin_user_0018_s0266""]",11,"[""mdgo_v11_probe_000005"", ""mdgo_v11_probe_000212"", ""mdgo_v11_probe_000266"", ""mdgo_v11_probe_000329"", ""mdgo_v11_probe_000740"", ""mdgo_v11_probe_000779"", ""mdgo_v11_probe_001322"", ""mdgo_v11_probe_001335"", ""mdgo_v11_probe_001436"", ""mdgo_v11_probe_001759"", ""mdgo_v11_probe_001784""]"
mdgo_v13_du_b0efdc151261484a,mdgo_v05_sof_user_0003,software,software_ticket_receipt_summary,"[""mdgo_v05_sof_user_0003_s0014"", ""mdgo_v05_sof_user_0003_s0266""]",4,"[""mdgo_v11_probe_000168"", ""mdgo_v11_probe_000552"", ""mdgo_v11_probe_001283"", ""mdgo_v11_probe_001977""]"
mdgo_v13_du_b0fde54278f53c29,mdgo_v05_fin_user_0033,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0033_s0020"", ""mdgo_v05_fin_user_0033_s0269""]",9,"[""mdgo_v11_probe_000452"", ""mdgo_v11_probe_000535"", ""mdgo_v11_probe_000710"", ""mdgo_v11_probe_000771"", ""mdgo_v11_probe_001028"", ""mdgo_v11_probe_001599"", ""mdgo_v11_probe_001797"", ""mdgo_v11_probe_001893"", ""mdgo_v11_probe_001981""]"
mdgo_v13_du_b111a2f3628561aa,mdgo_v07_sof_user_0017,software,software_collect_diagnostics_before_fix,"[""mdgo_v07_sof_user_0017_s0278"", ""mdgo_v07_sof_user_0017_s0533""]",12,"[""mdgo_v11_probe_000116"", ""mdgo_v11_probe_000184"", ""mdgo_v11_probe_000349"", ""mdgo_v11_probe_000389"", ""mdgo_v11_probe_000499"", ""mdgo_v11_probe_000899"", ""mdgo_v11_probe_000995"", ""mdgo_v11_probe_001393"", ""mdgo_v11_probe_001494"", ""mdgo_v11_probe_001574"", ""mdgo_v11_probe_001647"", ""mdgo_v11_probe_001721""]"
mdgo_v13_du_b1230f676a29e78c,mdgo_v05_sof_user_0001,software,software_one_try_then_escalate,"[""mdgo_v05_sof_user_0001_s0020"", ""mdgo_v05_sof_user_0001_s0269""]",6,"[""mdgo_v11_probe_000603"", ""mdgo_v11_probe_000782"", ""mdgo_v11_probe_000848"", ""mdgo_v11_probe_001027"", ""mdgo_v11_probe_001160"", ""mdgo_v11_probe_001999""]"
mdgo_v13_du_b126db87f72acdbe,mdgo_v05_fin_user_0030,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0030_s0020"", ""mdgo_v05_fin_user_0030_s0269""]",10,"[""mdgo_v11_probe_000006"", ""mdgo_v11_probe_000009"", ""mdgo_v11_probe_000127"", ""mdgo_v11_probe_000591"", ""mdgo_v11_probe_000626"", ""mdgo_v11_probe_000634"", ""mdgo_v11_probe_000739"", ""mdgo_v11_probe_001418"", ""mdgo_v11_probe_001730"", ""mdgo_v11_probe_002032""]"
mdgo_v13_du_b1668ac3b49bdb16,mdgo_v05_fin_user_0019,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0019_s0032"", ""mdgo_v05_fin_user_0019_s0275""]",10,"[""mdgo_v11_probe_000137"", ""mdgo_v11_probe_000335"", ""mdgo_v11_probe_000418"", ""mdgo_v11_probe_000478"", ""mdgo_v11_probe_001031"", ""mdgo_v11_probe_001084"", ""mdgo_v11_probe_001415"", ""mdgo_v11_probe_001683"", ""mdgo_v11_probe_001879"", ""mdgo_v11_probe_002026""]"
mdgo_v13_du_b16be69d30be8a69,mdgo_v05_fin_user_0031,finance,finance_credit_loan_cautious_no_commitment,"[""mdgo_v05_fin_user_0031_s0020"", ""mdgo_v05_fin_user_0031_s0269""]",7,"[""mdgo_v11_probe_000042"", ""mdgo_v11_probe_000175"", ""mdgo_v11_probe_000457"", ""mdgo_v11_probe_001124"", ""mdgo_v11_probe_001321"", ""mdgo_v11_probe_001718"", ""mdgo_v11_probe_001917""]"
mdgo_v13_du_b1edb201cc984bd7,mdgo_v05_sof_user_0002,software,software_one_try_then_escalate,"[""mdgo_v05_sof_user_0002_s0032"", ""mdgo_v05_sof_user_0002_s0275""]",11,"[""mdgo_v11_probe_000298"", ""mdgo_v11_probe_000563"", ""mdgo_v11_probe_000682"", ""mdgo_v11_probe_000802"", ""mdgo_v11_probe_000807"", ""mdgo_v11_probe_001071"", ""mdgo_v11_probe_001555"", ""mdgo_v11_probe_001559"", ""mdgo_v11_probe_001870"", ""mdgo_v11_probe_001959"", ""mdgo_v11_probe_001991""]"
mdgo_v13_du_b20fa2abbe27d3fa,mdgo_v05_fin_user_0031,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0031_s0026"", ""mdgo_v05_fin_user_0031_s0272""]",11,"[""mdgo_v11_probe_000031"", ""mdgo_v11_probe_000082"", ""mdgo_v11_probe_000124"", ""mdgo_v11_probe_000934"", ""mdgo_v11_probe_001090"", ""mdgo_v11_probe_001432"", ""mdgo_v11_probe_001690"", ""mdgo_v11_probe_001791"", ""mdgo_v11_probe_001917"", ""mdgo_v11_probe_001975"", ""mdgo_v11_probe_002045""]"
mdgo_v13_du_b342fa16dd9f6bc1,mdgo_v07_sof_user_0015,software,software_collect_diagnostics_before_fix,"[""mdgo_v07_sof_user_0015_s0278"", ""mdgo_v07_sof_user_0015_s0533""]",10,"[""mdgo_v11_probe_000143"", ""mdgo_v11_probe_000194"", ""mdgo_v11_probe_000371"", ""mdgo_v11_probe_000443"", ""mdgo_v11_probe_000946"", ""mdgo_v11_probe_001025"", ""mdgo_v11_probe_001181"", ""mdgo_v11_probe_001411"", ""mdgo_v11_probe_001508"", ""mdgo_v11_probe_001583""]"
mdgo_v13_du_b36e15af47ecb093,mdgo_v05_sof_user_0000,software,software_secure_login_password_flow,"[""mdgo_v05_sof_user_0000_s0032"", ""mdgo_v05_sof_user_0000_s0275""]",8,"[""mdgo_v11_probe_000268"", ""mdgo_v11_probe_000427"", ""mdgo_v11_probe_000615"", ""mdgo_v11_probe_000883"", ""mdgo_v11_probe_000907"", ""mdgo_v11_probe_000923"", ""mdgo_v11_probe_001067"", ""mdgo_v11_probe_001246""]"
mdgo_v13_du_b4308ef181fd2b15,mdgo_v07_sof_user_0009,software,software_one_try_then_escalate,"[""mdgo_v07_sof_user_0009_s0014"", ""mdgo_v07_sof_user_0009_s0266""]",5,"[""mdgo_v11_probe_000523"", ""mdgo_v11_probe_000612"", ""mdgo_v11_probe_001356"", ""mdgo_v11_probe_001672"", ""mdgo_v11_probe_001843""]"
mdgo_v13_du_b45b3cb149cce942,mdgo_v05_fin_user_0007,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0007_s0002"", ""mdgo_v05_fin_user_0007_s0260""]",1,"[""mdgo_v11_probe_000226""]"
