probe_id,user_id,domain,probe_type,required_groups,best_resolved_groups,unresolved_groups_in_best_window,best_window_start_session,best_window_end_session,history_chars,window_char_budget
mdgo_v11_probe_001268,mdgo_v05_fin_user_0002,finance,triple_asof_interleaved,3,0,3,0,225,339141,140000
mdgo_v11_probe_001269,mdgo_v05_fin_user_0000,finance,suggestion_rejection_pair,2,0,2,0,227,333457,140000
mdgo_v11_probe_001270,mdgo_v07_sof_user_0015,software,reference_case_reconstruction,3,1,2,112,345,313659,140000
mdgo_v11_probe_001271,mdgo_v05_sof_user_0002,software,reference_case_reconstruction,3,1,2,180,412,323038,140000
mdgo_v11_probe_001272,mdgo_v05_fin_user_0017,finance,surface_decoy_pair,2,0,2,0,217,341010,140000
mdgo_v11_probe_001273,mdgo_v07_sof_user_0016,software,triple_asof_interleaved,3,0,3,0,233,324189,140000
mdgo_v11_probe_001274,mdgo_v05_fin_user_0032,finance,dual_asof_reversal,2,0,2,0,223,342639,140000
mdgo_v11_probe_001275,mdgo_v07_sof_user_0010,software,scope_temporal_pair,2,0,2,0,227,329153,140000
mdgo_v11_probe_001276,mdgo_v07_sof_user_0011,software,suggestion_rejection_pair,2,0,2,0,238,325058,140000
mdgo_v11_probe_001277,mdgo_v05_fin_user_0008,finance,provenance_weighted_triple,3,0,3,0,229,338243,140000
mdgo_v11_probe_001278,mdgo_v05_fin_user_0031,finance,provenance_weighted_triple,3,0,3,0,224,338178,140000
mdgo_v11_probe_001279,mdgo_v05_fin_user_0028,finance,reference_case_reconstruction,3,1,2,190,412,335276,140000
mdgo_v11_probe_001280,mdgo_v05_fin_user_0034,finance,surface_decoy_pair,2,0,2,0,221,337663,140000
mdgo_v11_probe_001281,mdgo_v05_fin_user_0008,finance,dual_asof_reversal,2,0,2,0,229,338243,140000
mdgo_v11_probe_001282,mdgo_v05_fin_user_0029,finance,surface_decoy_pair,2,0,2,0,227,332408,140000
mdgo_v11_probe_001283,mdgo_v05_sof_user_0003,software,reference_case_reconstruction,3,1,2,182,412,314399,140000
mdgo_v11_probe_001284,mdgo_v07_sof_user_0015,software,dual_asof_reversal,2,0,2,0,242,313659,140000
mdgo_v11_probe_001285,mdgo_v05_fin_user_0005,finance,dual_asof_reversal,2,0,2,0,231,328129,140000
mdgo_v11_probe_001286,mdgo_v05_fin_user_0033,finance,suggestion_rejection_pair,2,0,2,0,230,330817,140000
mdgo_v11_probe_001287,mdgo_v05_fin_user_0035,finance,surface_decoy_pair,2,0,2,0,230,332598,140000
mdgo_v11_probe_001288,mdgo_v05_fin_user_0013,finance,surface_decoy_pair,2,0,2,0,217,345552,140000
mdgo_v11_probe_001289,mdgo_v05_fin_user_0015,finance,scope_temporal_pair,2,0,2,0,222,337230,140000
mdgo_v11_probe_001290,mdgo_v05_fin_user_0031,finance,reference_case_reconstruction,3,1,2,127,344,338178,140000
mdgo_v11_probe_001291,mdgo_v05_sof_user_0001,software,triple_asof_interleaved,3,0,3,0,234,322282,140000
mdgo_v11_probe_001292,mdgo_v05_fin_user_0014,finance,suggestion_rejection_pair,2,0,2,0,223,339699,140000
mdgo_v11_probe_001293,mdgo_v05_fin_user_0032,finance,triple_asof_interleaved,3,0,3,0,223,342639,140000
mdgo_v11_probe_001294,mdgo_v07_sof_user_0016,software,surface_decoy_pair,2,0,2,0,233,324189,140000
mdgo_v11_probe_001295,mdgo_v05_sof_user_0007,software,dual_asof_reversal,2,0,2,0,236,321840,140000
mdgo_v11_probe_001296,mdgo_v05_fin_user_0031,finance,surface_decoy_pair,2,0,2,0,224,338178,140000
mdgo_v11_probe_001297,mdgo_v05_fin_user_0016,finance,provenance_weighted_triple,3,0,3,0,225,332320,140000
mdgo_v11_probe_001298,mdgo_v05_fin_user_0002,finance,dual_asof_reversal,2,0,2,0,225,339141,140000
mdgo_v11_probe_001299,mdgo_v05_fin_user_0024,finance,reference_case_reconstruction,3,1,2,199,412,340270,140000
mdgo_v11_probe_001300,mdgo_v05_fin_user_0014,finance,triple_asof_interleaved,3,0,3,0,223,339699,140000
mdgo_v11_probe_001301,mdgo_v05_sof_user_0005,software,surface_decoy_pair,2,0,2,0,239,318937,140000
mdgo_v11_probe_001302,mdgo_v05_sof_user_0007,software,scope_temporal_pair,2,0,2,0,236,321840,140000
mdgo_v11_probe_001303,mdgo_v05_sof_user_0004,software,provenance_weighted_triple,3,0,3,0,236,322411,140000
mdgo_v11_probe_001304,mdgo_v05_fin_user_0034,finance,triple_asof_interleaved,3,0,3,0,221,337663,140000
mdgo_v11_probe_001305,mdgo_v05_fin_user_0012,finance,suggestion_rejection_pair,2,0,2,0,224,334218,140000
mdgo_v11_probe_001306,mdgo_v07_sof_user_0010,software,surface_decoy_pair,2,0,2,0,227,329153,140000
mdgo_v11_probe_001307,mdgo_v05_fin_user_0006,finance,triple_asof_interleaved,3,0,3,0,224,336433,140000
mdgo_v11_probe_001308,mdgo_v05_fin_user_0033,finance,reference_case_reconstruction,3,1,2,120,344,330817,140000
mdgo_v11_probe_001309,mdgo_v05_fin_user_0018,finance,suggestion_rejection_pair,2,0,2,0,227,331045,140000
mdgo_v11_probe_001310,mdgo_v05_fin_user_0025,finance,surface_decoy_pair,2,0,2,0,232,338920,140000
mdgo_v11_probe_001311,mdgo_v05_fin_user_0007,finance,reference_case_reconstruction,3,1,2,194,412,337224,140000
mdgo_v11_probe_001312,mdgo_v05_fin_user_0009,finance,reference_case_reconstruction,3,1,2,126,344,341182,140000
mdgo_v11_probe_001313,mdgo_v05_fin_user_0034,finance,surface_decoy_pair,2,0,2,0,221,337663,140000
mdgo_v11_probe_001314,mdgo_v07_sof_user_0013,software,dual_asof_reversal,2,0,2,0,245,316556,140000
mdgo_v11_probe_001315,mdgo_v05_fin_user_0013,finance,reference_case_reconstruction,3,1,2,197,412,345552,140000
mdgo_v11_probe_001316,mdgo_v05_fin_user_0013,finance,suggestion_rejection_pair,2,0,2,0,217,345552,140000
mdgo_v11_probe_001317,mdgo_v05_fin_user_0004,finance,triple_asof_interleaved,3,0,3,0,226,332730,140000
mdgo_v11_probe_001318,mdgo_v05_fin_user_0002,finance,triple_asof_interleaved,3,0,3,0,225,339141,140000
mdgo_v11_probe_001319,mdgo_v05_fin_user_0000,finance,surface_decoy_pair,2,0,2,0,227,333457,140000
mdgo_v11_probe_001320,mdgo_v07_sof_user_0014,software,dual_asof_reversal,2,0,2,0,231,326919,140000
mdgo_v11_probe_001321,mdgo_v05_fin_user_0031,finance,reference_case_reconstruction,3,1,2,196,412,338178,140000
mdgo_v11_probe_001322,mdgo_v05_fin_user_0018,finance,surface_decoy_pair,2,0,2,0,227,331045,140000
mdgo_v11_probe_001323,mdgo_v05_fin_user_0032,finance,surface_decoy_pair,2,0,2,0,223,342639,140000
mdgo_v11_probe_001324,mdgo_v05_fin_user_0034,finance,reference_case_reconstruction,3,1,2,128,344,337663,140000
mdgo_v11_probe_001325,mdgo_v05_fin_user_0032,finance,reference_case_reconstruction,3,1,2,200,413,342639,140000
mdgo_v11_probe_001326,mdgo_v05_fin_user_0009,finance,suggestion_rejection_pair,2,0,2,0,216,341182,140000
mdgo_v11_probe_001327,mdgo_v05_sof_user_0006,software,triple_asof_interleaved,3,0,3,0,233,322287,140000
mdgo_v11_probe_001328,mdgo_v05_sof_user_0000,software,surface_decoy_pair,2,0,2,0,239,311624,140000
mdgo_v11_probe_001329,mdgo_v07_sof_user_0010,software,triple_asof_interleaved,3,0,3,0,227,329153,140000
mdgo_v11_probe_001330,mdgo_v05_fin_user_0035,finance,triple_asof_interleaved,3,0,3,0,230,332598,140000
mdgo_v11_probe_001331,mdgo_v05_fin_user_0025,finance,reference_case_reconstruction,3,1,2,195,412,338920,140000
mdgo_v11_probe_001332,mdgo_v05_fin_user_0001,finance,triple_asof_interleaved,3,0,3,0,226,338269,140000
mdgo_v11_probe_001333,mdgo_v05_sof_user_0003,software,dual_asof_reversal,2,0,2,0,242,314399,140000
mdgo_v11_probe_001334,mdgo_v05_fin_user_0016,finance,suggestion_rejection_pair,2,0,2,0,225,332320,140000
mdgo_v11_probe_001335,mdgo_v05_fin_user_0018,finance,reference_case_reconstruction,3,1,2,186,412,331045,140000
mdgo_v11_probe_001336,mdgo_v05_fin_user_0009,finance,triple_asof_interleaved,3,0,3,0,216,341182,140000
mdgo_v11_probe_001337,mdgo_v07_sof_user_0014,software,triple_asof_interleaved,3,0,3,0,231,326919,140000
mdgo_v11_probe_001338,mdgo_v07_sof_user_0014,software,provenance_weighted_triple,3,0,3,0,231,326919,140000
mdgo_v11_probe_001339,mdgo_v05_sof_user_0000,software,scope_temporal_pair,2,0,2,0,239,311624,140000
mdgo_v11_probe_001340,mdgo_v05_sof_user_0007,software,suggestion_rejection_pair,2,0,2,0,236,321840,140000
mdgo_v11_probe_001341,mdgo_v05_fin_user_0026,finance,provenance_weighted_triple,3,0,3,0,231,330059,140000
mdgo_v11_probe_001342,mdgo_v05_fin_user_0009,finance,triple_asof_interleaved,3,0,3,0,216,341182,140000
mdgo_v11_probe_001343,mdgo_v05_fin_user_0033,finance,surface_decoy_pair,2,0,2,0,230,330817,140000
mdgo_v11_probe_001344,mdgo_v05_fin_user_0033,finance,reference_case_reconstruction,3,1,2,120,344,330817,140000
mdgo_v11_probe_001345,mdgo_v05_fin_user_0018,finance,dual_asof_reversal,2,0,2,0,227,331045,140000
mdgo_v11_probe_001346,mdgo_v07_sof_user_0011,software,triple_asof_interleaved,3,0,3,0,238,325058,140000
mdgo_v11_probe_001347,mdgo_v05_fin_user_0035,finance,surface_decoy_pair,2,0,2,0,230,332598,140000
mdgo_v11_probe_001348,mdgo_v05_fin_user_0011,finance,provenance_weighted_triple,3,0,3,0,229,333048,140000
mdgo_v11_probe_001349,mdgo_v05_fin_user_0015,finance,suggestion_rejection_pair,2,0,2,0,222,337230,140000
mdgo_v11_probe_001350,mdgo_v05_sof_user_0007,software,triple_asof_interleaved,3,0,3,0,236,321840,140000
mdgo_v11_probe_001351,mdgo_v05_fin_user_0002,finance,triple_asof_interleaved,3,0,3,0,225,339141,140000
mdgo_v11_probe_001352,mdgo_v05_sof_user_0003,software,surface_decoy_pair,2,0,2,0,242,314399,140000
mdgo_v11_probe_001353,mdgo_v05_sof_user_0005,software,triple_asof_interleaved,3,0,3,0,239,318937,140000
mdgo_v11_probe_001354,mdgo_v05_fin_user_0029,finance,provenance_weighted_triple,3,0,3,0,227,332408,140000
mdgo_v11_probe_001355,mdgo_v05_fin_user_0025,finance,triple_asof_interleaved,3,0,3,0,232,338920,140000
mdgo_v11_probe_001356,mdgo_v07_sof_user_0009,software,triple_asof_interleaved,3,0,3,0,235,322372,140000
mdgo_v11_probe_001357,mdgo_v05_fin_user_0023,finance,triple_asof_interleaved,3,0,3,0,228,336961,140000
mdgo_v11_probe_001358,mdgo_v07_sof_user_0014,software,surface_decoy_pair,2,0,2,0,231,326919,140000
mdgo_v11_probe_001359,mdgo_v05_fin_user_0002,finance,surface_decoy_pair,2,0,2,0,225,339141,140000
mdgo_v11_probe_001360,mdgo_v05_sof_user_0002,software,triple_asof_interleaved,3,0,3,0,237,323038,140000
mdgo_v11_probe_001361,mdgo_v05_sof_user_0003,software,dual_asof_reversal,2,0,2,0,242,314399,140000
mdgo_v11_probe_001362,mdgo_v05_fin_user_0019,finance,provenance_weighted_triple,3,0,3,0,225,338631,140000
mdgo_v11_probe_001363,mdgo_v05_fin_user_0026,finance,surface_decoy_pair,2,0,2,0,231,330059,140000
mdgo_v11_probe_001364,mdgo_v05_sof_user_0006,software,suggestion_rejection_pair,2,0,2,0,233,322287,140000
mdgo_v11_probe_001365,mdgo_v07_sof_user_0015,software,suggestion_rejection_pair,2,0,2,0,242,313659,140000
mdgo_v11_probe_001366,mdgo_v05_sof_user_0007,software,provenance_weighted_triple,3,0,3,0,236,321840,140000
mdgo_v11_probe_001367,mdgo_v07_sof_user_0015,software,reference_case_reconstruction,3,1,2,182,412,313659,140000
mdgo_v11_probe_001368,mdgo_v05_sof_user_0000,software,reference_case_reconstruction,3,1,2,104,344,311624,140000
mdgo_v11_probe_001369,mdgo_v05_sof_user_0004,software,surface_decoy_pair,2,0,2,0,236,322411,140000
mdgo_v11_probe_001370,mdgo_v05_fin_user_0020,finance,surface_decoy_pair,2,0,2,0,232,328930,140000
mdgo_v11_probe_001371,mdgo_v07_sof_user_0014,software,dual_asof_reversal,2,0,2,0,231,326919,140000
mdgo_v11_probe_001372,mdgo_v05_sof_user_0006,software,triple_asof_interleaved,3,0,3,0,233,322287,140000
mdgo_v11_probe_001373,mdgo_v05_fin_user_0001,finance,triple_asof_interleaved,3,0,3,0,226,338269,140000
mdgo_v11_probe_001374,mdgo_v05_fin_user_0006,finance,dual_asof_reversal,2,0,2,0,224,336433,140000
mdgo_v11_probe_001375,mdgo_v05_fin_user_0029,finance,suggestion_rejection_pair,2,0,2,0,227,332408,140000
mdgo_v11_probe_001376,mdgo_v05_fin_user_0031,finance,dual_asof_reversal,2,0,2,0,224,338178,140000
mdgo_v11_probe_001377,mdgo_v05_fin_user_0014,finance,suggestion_rejection_pair,2,0,2,0,223,339699,140000
mdgo_v11_probe_001378,mdgo_v07_sof_user_0009,software,suggestion_rejection_pair,2,0,2,0,235,322372,140000
mdgo_v11_probe_001379,mdgo_v05_fin_user_0034,finance,triple_asof_interleaved,3,0,3,0,221,337663,140000
mdgo_v11_probe_001380,mdgo_v05_fin_user_0018,finance,triple_asof_interleaved,3,0,3,0,227,331045,140000
mdgo_v11_probe_001381,mdgo_v07_sof_user_0016,software,triple_asof_interleaved,3,0,3,0,233,324189,140000
mdgo_v11_probe_001382,mdgo_v05_fin_user_0033,finance,dual_asof_reversal,2,0,2,0,230,330817,140000
mdgo_v11_probe_001383,mdgo_v05_sof_user_0008,software,surface_decoy_pair,2,0,2,0,239,318483,140000
mdgo_v11_probe_001384,mdgo_v05_fin_user_0020,finance,triple_asof_interleaved,3,0,3,0,232,328930,140000
mdgo_v11_probe_001385,mdgo_v05_fin_user_0006,finance,reference_case_reconstruction,3,1,2,197,412,336433,140000
mdgo_v11_probe_001386,mdgo_v05_fin_user_0022,finance,triple_asof_interleaved,3,0,3,0,219,343225,140000
mdgo_v11_probe_001387,mdgo_v05_fin_user_0027,finance,provenance_weighted_triple,3,0,3,0,220,342331,140000
mdgo_v11_probe_001388,mdgo_v05_fin_user_0026,finance,suggestion_rejection_pair,2,0,2,0,231,330059,140000
mdgo_v11_probe_001389,mdgo_v05_fin_user_0030,finance,triple_asof_interleaved,3,0,3,0,220,337818,140000
mdgo_v11_probe_001390,mdgo_v05_fin_user_0027,finance,triple_asof_interleaved,3,0,3,0,220,342331,140000
mdgo_v11_probe_001391,mdgo_v05_fin_user_0028,finance,reference_case_reconstruction,3,1,2,190,412,335276,140000
mdgo_v11_probe_001392,mdgo_v05_fin_user_0014,finance,surface_decoy_pair,2,0,2,0,223,339699,140000
mdgo_v11_probe_001393,mdgo_v07_sof_user_0017,software,triple_asof_interleaved,3,0,3,0,232,325699,140000
mdgo_v11_probe_001394,mdgo_v05_fin_user_0022,finance,reference_case_reconstruction,3,1,2,128,344,343225,140000
mdgo_v11_probe_001395,mdgo_v07_sof_user_0013,software,triple_asof_interleaved,3,0,3,0,245,316556,140000
mdgo_v11_probe_001396,mdgo_v05_fin_user_0026,finance,dual_asof_reversal,2,0,2,0,231,330059,140000
mdgo_v11_probe_001397,mdgo_v05_sof_user_0005,software,triple_asof_interleaved,3,0,3,0,239,318937,140000
mdgo_v11_probe_001398,mdgo_v05_fin_user_0004,finance,triple_asof_interleaved,3,0,3,0,226,332730,140000
mdgo_v11_probe_001399,mdgo_v05_fin_user_0030,finance,triple_asof_interleaved,3,0,3,0,220,337818,140000
mdgo_v11_probe_001400,mdgo_v05_fin_user_0007,finance,provenance_weighted_triple,3,0,3,0,227,337224,140000
mdgo_v11_probe_001401,mdgo_v05_fin_user_0027,finance,dual_asof_reversal,2,0,2,0,220,342331,140000
mdgo_v11_probe_001402,mdgo_v05_fin_user_0000,finance,surface_decoy_pair,2,0,2,0,227,333457,140000
mdgo_v11_probe_001403,mdgo_v07_sof_user_0009,software,suggestion_rejection_pair,2,0,2,0,235,322372,140000
mdgo_v11_probe_001404,mdgo_v05_fin_user_0012,finance,surface_decoy_pair,2,0,2,0,224,334218,140000
mdgo_v11_probe_001405,mdgo_v05_fin_user_0016,finance,suggestion_rejection_pair,2,0,2,0,225,332320,140000
mdgo_v11_probe_001406,mdgo_v07_sof_user_0009,software,surface_decoy_pair,2,0,2,0,235,322372,140000
mdgo_v11_probe_001407,mdgo_v05_fin_user_0031,finance,dual_asof_reversal,2,0,2,0,224,338178,140000
mdgo_v11_probe_001408,mdgo_v05_sof_user_0003,software,dual_asof_reversal,2,0,2,0,242,314399,140000
mdgo_v11_probe_001409,mdgo_v05_fin_user_0035,finance,triple_asof_interleaved,3,0,3,0,230,332598,140000
mdgo_v11_probe_001410,mdgo_v05_sof_user_0004,software,suggestion_rejection_pair,2,0,2,0,236,322411,140000
mdgo_v11_probe_001411,mdgo_v07_sof_user_0015,software,triple_asof_interleaved,3,0,3,0,242,313659,140000
mdgo_v11_probe_001412,mdgo_v05_fin_user_0028,finance,dual_asof_reversal,2,0,2,0,219,335276,140000
mdgo_v11_probe_001413,mdgo_v05_fin_user_0010,finance,surface_decoy_pair,2,0,2,0,230,335012,140000
mdgo_v11_probe_001414,mdgo_v05_sof_user_0007,software,triple_asof_interleaved,3,0,3,0,236,321840,140000
mdgo_v11_probe_001415,mdgo_v05_fin_user_0019,finance,triple_asof_interleaved,3,0,3,0,225,338631,140000
mdgo_v11_probe_001416,mdgo_v05_fin_user_0022,finance,provenance_weighted_triple,3,0,3,0,219,343225,140000
mdgo_v11_probe_001417,mdgo_v07_sof_user_0010,software,triple_asof_interleaved,3,0,3,0,227,329153,140000
mdgo_v11_probe_001418,mdgo_v05_fin_user_0030,finance,provenance_weighted_triple,3,0,3,0,220,337818,140000
mdgo_v11_probe_001419,mdgo_v05_fin_user_0025,finance,dual_asof_reversal,2,0,2,0,232,338920,140000
mdgo_v11_probe_001420,mdgo_v05_fin_user_0013,finance,surface_decoy_pair,2,0,2,0,217,345552,140000
mdgo_v11_probe_001421,mdgo_v05_fin_user_0000,finance,suggestion_rejection_pair,2,0,2,0,227,333457,140000
mdgo_v11_probe_001422,mdgo_v05_fin_user_0003,finance,dual_asof_reversal,2,0,2,0,230,331924,140000
mdgo_v11_probe_001423,mdgo_v07_sof_user_0013,software,suggestion_rejection_pair,2,0,2,0,245,316556,140000
mdgo_v11_probe_001424,mdgo_v05_fin_user_0028,finance,reference_case_reconstruction,3,1,2,123,344,335276,140000
mdgo_v11_probe_001425,mdgo_v07_sof_user_0010,software,provenance_weighted_triple,3,0,3,0,227,329153,140000
mdgo_v11_probe_001426,mdgo_v05_sof_user_0001,software,dual_asof_reversal,2,0,2,0,234,322282,140000
mdgo_v11_probe_001427,mdgo_v05_fin_user_0021,finance,triple_asof_interleaved,3,0,3,0,232,333807,140000
mdgo_v11_probe_001428,mdgo_v05_fin_user_0023,finance,suggestion_rejection_pair,2,0,2,0,228,336961,140000
mdgo_v11_probe_001429,mdgo_v05_fin_user_0007,finance,surface_decoy_pair,2,0,2,0,227,337224,140000
mdgo_v11_probe_001430,mdgo_v07_sof_user_0013,software,provenance_weighted_triple,3,0,3,0,245,316556,140000
mdgo_v11_probe_001431,mdgo_v07_sof_user_0015,software,surface_decoy_pair,2,0,2,0,242,313659,140000
mdgo_v11_probe_001432,mdgo_v05_fin_user_0031,finance,provenance_weighted_triple,3,0,3,0,224,338178,140000
mdgo_v11_probe_001433,mdgo_v05_fin_user_0029,finance,dual_asof_reversal,2,0,2,0,227,332408,140000
mdgo_v11_probe_001434,mdgo_v07_sof_user_0011,software,dual_asof_reversal,2,0,2,0,238,325058,140000
mdgo_v11_probe_001435,mdgo_v07_sof_user_0016,software,dual_asof_reversal,2,0,2,0,233,324189,140000
mdgo_v11_probe_001436,mdgo_v05_fin_user_0018,finance,provenance_weighted_triple,3,0,3,0,227,331045,140000
mdgo_v11_probe_001437,mdgo_v07_sof_user_0017,software,dual_asof_reversal,2,0,2,0,232,325699,140000
mdgo_v11_probe_001438,mdgo_v05_sof_user_0005,software,suggestion_rejection_pair,2,0,2,0,239,318937,140000
mdgo_v11_probe_001439,mdgo_v05_fin_user_0011,finance,triple_asof_interleaved,3,0,3,0,229,333048,140000
mdgo_v11_probe_001440,mdgo_v05_fin_user_0008,finance,suggestion_rejection_pair,2,0,2,0,229,338243,140000
mdgo_v11_probe_001441,mdgo_v05_fin_user_0034,finance,triple_asof_interleaved,3,0,3,0,221,337663,140000
mdgo_v11_probe_001442,mdgo_v07_sof_user_0010,software,triple_asof_interleaved,3,0,3,0,227,329153,140000
mdgo_v11_probe_001443,mdgo_v05_fin_user_0006,finance,dual_asof_reversal,2,0,2,0,224,336433,140000
mdgo_v11_probe_001444,mdgo_v07_sof_user_0012,software,triple_asof_interleaved,3,0,3,0,236,321909,140000
mdgo_v11_probe_001445,mdgo_v05_fin_user_0033,finance,dual_asof_reversal,2,0,2,0,230,330817,140000
mdgo_v11_probe_001446,mdgo_v05_fin_user_0026,finance,triple_asof_interleaved,3,0,3,0,231,330059,140000
mdgo_v11_probe_001447,mdgo_v05_sof_user_0007,software,dual_asof_reversal,2,0,2,0,236,321840,140000
mdgo_v11_probe_001448,mdgo_v05_fin_user_0027,finance,triple_asof_interleaved,3,0,3,0,220,342331,140000
mdgo_v11_probe_001449,mdgo_v05_sof_user_0005,software,dual_asof_reversal,2,0,2,0,239,318937,140000
mdgo_v11_probe_001450,mdgo_v05_fin_user_0025,finance,dual_asof_reversal,2,0,2,0,232,338920,140000
mdgo_v11_probe_001451,mdgo_v05_fin_user_0010,finance,triple_asof_interleaved,3,0,3,0,230,335012,140000
mdgo_v11_probe_001452,mdgo_v07_sof_user_0011,software,triple_asof_interleaved,3,0,3,0,238,325058,140000
mdgo_v11_probe_001453,mdgo_v05_sof_user_0007,software,dual_asof_reversal,2,0,2,0,236,321840,140000
mdgo_v11_probe_001454,mdgo_v05_fin_user_0007,finance,dual_asof_reversal,2,0,2,0,227,337224,140000
mdgo_v11_probe_001455,mdgo_v07_sof_user_0011,software,dual_asof_reversal,2,0,2,0,238,325058,140000
mdgo_v11_probe_001456,mdgo_v05_fin_user_0024,finance,dual_asof_reversal,2,0,2,0,226,340270,140000
mdgo_v11_probe_001457,mdgo_v07_sof_user_0013,software,surface_decoy_pair,2,0,2,0,245,316556,140000
mdgo_v11_probe_001458,mdgo_v05_fin_user_0035,finance,triple_asof_interleaved,3,0,3,0,230,332598,140000
mdgo_v11_probe_001459,mdgo_v05_fin_user_0028,finance,triple_asof_interleaved,3,0,3,0,219,335276,140000
mdgo_v11_probe_001460,mdgo_v05_fin_user_0033,finance,surface_decoy_pair,2,0,2,0,230,330817,140000
mdgo_v11_probe_001461,mdgo_v05_sof_user_0005,software,surface_decoy_pair,2,0,2,0,239,318937,140000
mdgo_v11_probe_001462,mdgo_v05_fin_user_0030,finance,surface_decoy_pair,2,0,2,0,220,337818,140000
mdgo_v11_probe_001463,mdgo_v05_fin_user_0032,finance,triple_asof_interleaved,3,0,3,0,223,342639,140000
mdgo_v11_probe_001464,mdgo_v05_fin_user_0020,finance,triple_asof_interleaved,3,0,3,0,232,328930,140000
mdgo_v11_probe_001465,mdgo_v05_fin_user_0000,finance,reference_case_reconstruction,3,1,2,191,412,333457,140000
mdgo_v11_probe_001466,mdgo_v07_sof_user_0014,software,surface_decoy_pair,2,0,2,0,231,326919,140000
