session_id,user_id,domain,primary_source_conversation_id,source_intent,all_source_conversation_ids_json,style_exemplar_ids_json,usage_mode
mdgo_v05_fin_user_0033_s0326,mdgo_v05_fin_user_0033,finance,acs-8b7c5b5b-79df-4ff7-b7e6-4c4af1151550-1,account_close,"[""acs-fe632934-9c05-4a50-985b-94dc3ab8ae37-1"", ""acs-1c3077b8-6f5e-4812-ae36-2a8dad25cb79-1""]","[""acs-fe632934-9c05-4a50-985b-94dc3ab8ae37-1"", ""acs-1c3077b8-6f5e-4812-ae36-2a8dad25cb79-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0327,mdgo_v05_fin_user_0033,finance,acs-1665d08d-d1b8-4ac3-8833-dc6d3477ce6c-1,lost_card,"[""acs-93d668a4-a802-43e6-af51-c67b47ac2284-1"", ""acs-3f90e969-61f7-4266-a099-3a0326d60baf-1""]","[""acs-93d668a4-a802-43e6-af51-c67b47ac2284-1"", ""acs-3f90e969-61f7-4266-a099-3a0326d60baf-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0328,mdgo_v05_fin_user_0033,finance,acs-6e3a9c7e-95e0-4939-b655-39c5caadd807-1,statement,"[""acs-836bdf1c-2dc3-4ec6-aa2f-b19a6f8659e1-1"", ""acs-b7b26308-23a5-4038-81ba-a9c833df2fc8-1""]","[""acs-836bdf1c-2dc3-4ec6-aa2f-b19a6f8659e1-1"", ""acs-b7b26308-23a5-4038-81ba-a9c833df2fc8-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0329,mdgo_v05_fin_user_0033,finance,acs-139e07e8-c4e9-4f76-b55b-db917a0c3eba-1,balance,"[""acs-e50d4e7f-ffc1-4b61-a189-0bae5fb99e6c-1"", ""acs-5a484b8c-d212-4bf7-b58e-611d6c89a966-1""]","[""acs-e50d4e7f-ffc1-4b61-a189-0bae5fb99e6c-1"", ""acs-5a484b8c-d212-4bf7-b58e-611d6c89a966-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0330,mdgo_v05_fin_user_0033,finance,acs-2d404715-82ae-4c9e-8f61-db4ac877e37e-1,transfer,"[""acs-e3a2acf4-8ce2-4c44-ae4a-e2e8777e150f-1"", ""acs-04dd93d0-7d0b-4bc0-a137-cec6dc60f8ca-1""]","[""acs-e3a2acf4-8ce2-4c44-ae4a-e2e8777e150f-1"", ""acs-04dd93d0-7d0b-4bc0-a137-cec6dc60f8ca-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0331,mdgo_v05_fin_user_0033,finance,acs-ffc321b4-7d14-4ebc-ba7e-8a65122350f0-1,balance,"[""acs-b9b56dbd-7ecc-4f4c-b936-9a131cfe447c-1"", ""acs-1a0b64ca-98d0-4e06-867c-5d185b3596b1-1""]","[""acs-b9b56dbd-7ecc-4f4c-b936-9a131cfe447c-1"", ""acs-1a0b64ca-98d0-4e06-867c-5d185b3596b1-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0332,mdgo_v05_fin_user_0033,finance,acs-e26f8910-d52d-4578-bf3a-80b10e215f79-1,lost_card,"[""acs-76b4686c-dca3-417d-9218-170df19e6f55-1"", ""acs-f74f058d-46b1-42f5-8c54-1e9776509489-1""]","[""acs-76b4686c-dca3-417d-9218-170df19e6f55-1"", ""acs-f74f058d-46b1-42f5-8c54-1e9776509489-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0333,mdgo_v05_fin_user_0033,finance,acs-37d38556-173b-4f34-b534-036d4230f0e9-1,lost_card,"[""acs-8ae6d13a-80c9-4aed-a661-04c044935442-1"", ""acs-9a822447-d8f6-4802-a1bc-8dc52e1f7d04-1""]","[""acs-8ae6d13a-80c9-4aed-a661-04c044935442-1"", ""acs-9a822447-d8f6-4802-a1bc-8dc52e1f7d04-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0334,mdgo_v05_fin_user_0033,finance,acs-2ac493ed-4dfb-4c61-9d52-55cd8a673834-2,balance,"[""acs-413b426c-99ac-4235-a5e7-bab88d5082a4-1"", ""acs-07085cb5-14a5-49db-991f-337ba4ee2062-1""]","[""acs-413b426c-99ac-4235-a5e7-bab88d5082a4-1"", ""acs-07085cb5-14a5-49db-991f-337ba4ee2062-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0335,mdgo_v05_fin_user_0033,finance,acs-872c333f-33bb-4c66-a3d7-e1bbb33752c6-1,lost_card,"[""acs-13f71c7a-85de-4700-930f-346038c8beb6-1"", ""acs-8a08b3a1-2de6-42dc-82ba-e2b9314151e5-1""]","[""acs-13f71c7a-85de-4700-930f-346038c8beb6-1"", ""acs-8a08b3a1-2de6-42dc-82ba-e2b9314151e5-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0336,mdgo_v05_fin_user_0033,finance,acs-5329cf62-918d-4c9e-bbcc-393a88d15547-1,transfer,"[""acs-4a9d16fa-0e19-48e6-8a6d-246d676ccf08-1"", ""acs-02fbc9a4-dffd-4bca-835f-0c6aebc972b5-1""]","[""acs-4a9d16fa-0e19-48e6-8a6d-246d676ccf08-1"", ""acs-02fbc9a4-dffd-4bca-835f-0c6aebc972b5-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0338,mdgo_v05_fin_user_0033,finance,acs-b11a4789-999f-4421-88f4-23f22bca97bb-1,account_open,"[""acs-14e40dbe-163f-4ed8-98d4-8edc3a663219-1"", ""acs-0c37feb7-cf82-498c-8b42-c826889b8294-1""]","[""acs-14e40dbe-163f-4ed8-98d4-8edc3a663219-1"", ""acs-0c37feb7-cf82-498c-8b42-c826889b8294-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0339,mdgo_v05_fin_user_0033,finance,acs-1133a502-5f33-47e2-a853-52c8e24f3407-1,checks_routing,"[""acs-4276cb85-f656-4099-967f-38374b60fe45-1"", ""acs-6d1f41b3-0fd4-434c-8a4b-e92be435fd8e-1""]","[""acs-4276cb85-f656-4099-967f-38374b60fe45-1"", ""acs-6d1f41b3-0fd4-434c-8a4b-e92be435fd8e-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0340,mdgo_v05_fin_user_0033,finance,acs-4ebb2920-2fee-433d-99ad-1aa3d0a7c338-1,transfer,"[""acs-de91c707-97ff-4f85-9b5a-142cf4d87440-1"", ""acs-de684b73-e614-4605-850e-654351cfafad-1""]","[""acs-de91c707-97ff-4f85-9b5a-142cf4d87440-1"", ""acs-de684b73-e614-4605-850e-654351cfafad-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0341,mdgo_v05_fin_user_0033,finance,acs-61cac34c-7171-46d1-9d6e-be4536c4ef70-1,transfer,"[""acs-c264f35f-415d-4106-a2f6-5dae6f880554-1"", ""acs-2f19daff-8f91-4183-ab35-af1f1be83a58-1""]","[""acs-c264f35f-415d-4106-a2f6-5dae6f880554-1"", ""acs-2f19daff-8f91-4183-ab35-af1f1be83a58-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0342,mdgo_v05_fin_user_0033,finance,acs-4cc30885-355c-4197-94a8-214efcca1d54-1,address_change,"[""acs-1713b788-70b6-4dd8-a479-f7c6a65841a8-1"", ""acs-2eb9a1af-5f92-439a-8f7b-dea7fe3d4bb1-1""]","[""acs-1713b788-70b6-4dd8-a479-f7c6a65841a8-1"", ""acs-2eb9a1af-5f92-439a-8f7b-dea7fe3d4bb1-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0343,mdgo_v05_fin_user_0033,finance,acs-df11a9c1-7fd5-489a-bb68-8e88e6c04851-1,address_change,"[""acs-c0393a07-808d-42d1-970b-a07a5d7e37db-1"", ""acs-792d34d7-c15d-4f8f-82f7-ede4e5481642-1""]","[""acs-c0393a07-808d-42d1-970b-a07a5d7e37db-1"", ""acs-792d34d7-c15d-4f8f-82f7-ede4e5481642-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0344,mdgo_v05_fin_user_0033,finance,acs-663199cd-50c5-4c39-b4fb-4203def25d62-1,address_change,"[""acs-82c26df6-7264-4b97-97da-d944fcdd5a86-1"", ""acs-90850edb-e0c5-479a-a692-94f063882440-1""]","[""acs-82c26df6-7264-4b97-97da-d944fcdd5a86-1"", ""acs-90850edb-e0c5-479a-a692-94f063882440-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0345,mdgo_v05_fin_user_0033,finance,acs-60594c01-e69d-45c5-aec1-8dc538a0bac0-1,lost_card,"[""acs-7c74cda6-a5e0-4e80-a8a3-e4dc849ca0da-1"", ""acs-b0206ab0-da7f-4573-aa6a-dd12a55c43cd-1""]","[""acs-7c74cda6-a5e0-4e80-a8a3-e4dc849ca0da-1"", ""acs-b0206ab0-da7f-4573-aa6a-dd12a55c43cd-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0346,mdgo_v05_fin_user_0033,finance,acs-c4b897b5-7dc2-4b31-be20-b142e2807ba9-1,transfer,"[""acs-0420d65b-77e2-4e6b-a418-1b24f32f13f9-1"", ""acs-0c6be24c-e634-4f30-a6e0-350aa38a0040-1""]","[""acs-0420d65b-77e2-4e6b-a418-1b24f32f13f9-1"", ""acs-0c6be24c-e634-4f30-a6e0-350aa38a0040-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0347,mdgo_v05_fin_user_0033,finance,acs-9af61446-db24-47a5-8516-9d7467a6a1b8-1,transfer,"[""acs-81cc675b-9040-46c3-8157-f5650d79a324-1"", ""acs-361069cc-b10d-4b5a-8a20-b767f995e9a5-1""]","[""acs-81cc675b-9040-46c3-8157-f5650d79a324-1"", ""acs-361069cc-b10d-4b5a-8a20-b767f995e9a5-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0348,mdgo_v05_fin_user_0033,finance,acs-5a375224-d02a-406d-afd9-1d91c7dedc32-1,balance,"[""acs-4b4f65fd-eb16-4e64-908d-1a4490d7508b-1"", ""acs-f182e7eb-01ee-4627-a72d-c6f74d4cb2df-1""]","[""acs-4b4f65fd-eb16-4e64-908d-1a4490d7508b-1"", ""acs-f182e7eb-01ee-4627-a72d-c6f74d4cb2df-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0349,mdgo_v05_fin_user_0033,finance,acs-8350b196-3248-4ccd-9083-782f0db5da8c-1,address_change,"[""acs-ca8cec40-48b3-4f17-93a8-1078304ff7f6-1"", ""acs-033738df-51b1-485f-9895-2694c65187a4-1""]","[""acs-ca8cec40-48b3-4f17-93a8-1078304ff7f6-1"", ""acs-033738df-51b1-485f-9895-2694c65187a4-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0350,mdgo_v05_fin_user_0033,finance,acs-89bf3ccf-eabe-4f99-a655-8fe69f4461d1-1,transfer,"[""acs-25729046-7564-4cfe-836d-87fa9d01fc29-1"", ""acs-a1be9cc7-a278-4ab6-89da-782a063989f0-1""]","[""acs-25729046-7564-4cfe-836d-87fa9d01fc29-1"", ""acs-a1be9cc7-a278-4ab6-89da-782a063989f0-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0351,mdgo_v05_fin_user_0033,finance,acs-a066ca7a-3118-496d-b287-cf4a450336a4-1,address_change,"[""acs-6b075d07-ba27-4a75-8546-1a508a545fd7-1"", ""acs-076d25ad-39f1-4717-b388-24254f0e895b-1""]","[""acs-6b075d07-ba27-4a75-8546-1a508a545fd7-1"", ""acs-076d25ad-39f1-4717-b388-24254f0e895b-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0352,mdgo_v05_fin_user_0033,finance,acs-0ced594a-8fc0-43fd-b596-5f30336df90d-1,account_close,"[""acs-e802b2cd-5007-449d-a366-4c01b95217ad-1"", ""acs-0ccda3ed-f5de-425c-a818-c2a712279834-1""]","[""acs-e802b2cd-5007-449d-a366-4c01b95217ad-1"", ""acs-0ccda3ed-f5de-425c-a818-c2a712279834-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0353,mdgo_v05_fin_user_0033,finance,acs-74069f67-d5e0-432e-971c-9c55b2b29eb2-1,address_change,"[""acs-12f8e527-28bd-437b-a541-50d3a23d505e-1"", ""acs-d84a8ffb-1f9d-4f06-94ec-682d1134e3a8-1""]","[""acs-12f8e527-28bd-437b-a541-50d3a23d505e-1"", ""acs-d84a8ffb-1f9d-4f06-94ec-682d1134e3a8-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0354,mdgo_v05_fin_user_0033,finance,acs-611c812d-88be-4187-888f-c06c0637b036-1,transfer,"[""acs-2fa36fd3-557c-4b5d-9293-7bdc1f500f57-1"", ""acs-f1811050-d626-44be-80a1-616862670a7f-1""]","[""acs-2fa36fd3-557c-4b5d-9293-7bdc1f500f57-1"", ""acs-f1811050-d626-44be-80a1-616862670a7f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0355,mdgo_v05_fin_user_0033,finance,acs-d8355946-daf2-4c43-a92f-045bda754f70-1,lost_card,"[""acs-90e1396e-d283-4caa-8324-3c37552207a1-1"", ""acs-e6a1a5b6-f05d-447e-9e8c-bf814560e3c1-1""]","[""acs-90e1396e-d283-4caa-8324-3c37552207a1-1"", ""acs-e6a1a5b6-f05d-447e-9e8c-bf814560e3c1-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0356,mdgo_v05_fin_user_0033,finance,acs-f786ad36-0dfb-4203-9377-a000bb6892d7-1,transfer,"[""acs-5e27aedb-4e8e-4a12-a9fb-32c263a527e0-1"", ""acs-2a0cf1a1-db9a-4fb8-a9d3-2015540db022-1""]","[""acs-5e27aedb-4e8e-4a12-a9fb-32c263a527e0-1"", ""acs-2a0cf1a1-db9a-4fb8-a9d3-2015540db022-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0357,mdgo_v05_fin_user_0033,finance,acs-c975d13e-40c0-4e4a-a9ad-07d389b70148-1,account_close,"[""acs-f6947804-a954-4491-ae03-45f0f55e12bc-1"", ""acs-e8f1428c-8d39-4df9-b063-9c386e2b48c1-1""]","[""acs-f6947804-a954-4491-ae03-45f0f55e12bc-1"", ""acs-e8f1428c-8d39-4df9-b063-9c386e2b48c1-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0358,mdgo_v05_fin_user_0033,finance,acs-56e1b3cc-229e-4e3e-b7be-b6e34dbc6113-1,transfer,"[""acs-e369ad9e-e6df-44d8-b591-14d57a890e4e-1"", ""acs-03205336-5926-40a9-ac60-957d71973e5e-1""]","[""acs-e369ad9e-e6df-44d8-b591-14d57a890e4e-1"", ""acs-03205336-5926-40a9-ac60-957d71973e5e-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0359,mdgo_v05_fin_user_0033,finance,acs-dae3a4be-03df-4d3f-9d05-a89bfd311a7e-1,balance,"[""acs-b113998a-533c-42d2-8424-5c30d68f92a2-1"", ""acs-b03732f0-913d-4cc5-831e-ecb3e6c6e07c-1""]","[""acs-b113998a-533c-42d2-8424-5c30d68f92a2-1"", ""acs-b03732f0-913d-4cc5-831e-ecb3e6c6e07c-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0360,mdgo_v05_fin_user_0033,finance,acs-4779293d-a5c8-431b-a2f7-5bc0df78c51f-1,transfer,"[""acs-7bf7b0ac-9c39-423a-a555-f7283ff59780-1"", ""acs-4561edd6-6674-4566-a470-2509d0c16584-1""]","[""acs-7bf7b0ac-9c39-423a-a555-f7283ff59780-1"", ""acs-4561edd6-6674-4566-a470-2509d0c16584-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0361,mdgo_v05_fin_user_0033,finance,acs-2e2b7cfb-3b3d-4978-b5b6-7223dc837d32-1,address_change,"[""acs-2577bfe8-858d-4252-9d7d-6411ae9ef21e-1"", ""acs-1763decd-77bc-49e6-a2e0-401b69cc705d-1""]","[""acs-2577bfe8-858d-4252-9d7d-6411ae9ef21e-1"", ""acs-1763decd-77bc-49e6-a2e0-401b69cc705d-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0362,mdgo_v05_fin_user_0033,finance,acs-276e6f0b-ea09-4eec-b0f4-399bcfa1459e-1,lost_card,"[""acs-50178fec-82a8-44e9-9846-7dced3963c22-1"", ""acs-2cad332b-25f5-4f40-aaa6-117a23dc6867-1""]","[""acs-50178fec-82a8-44e9-9846-7dced3963c22-1"", ""acs-2cad332b-25f5-4f40-aaa6-117a23dc6867-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0363,mdgo_v05_fin_user_0033,finance,acs-2a4876dd-79ed-4b24-a25e-96fec8b2207c-1,lost_card,"[""acs-504d2d71-8324-4cf7-9713-70f9a1dec2fb-1"", ""acs-d9997f12-7f7b-4250-ac3f-6aeee121920d-1""]","[""acs-504d2d71-8324-4cf7-9713-70f9a1dec2fb-1"", ""acs-d9997f12-7f7b-4250-ac3f-6aeee121920d-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0364,mdgo_v05_fin_user_0033,finance,acs-05255a54-17a9-403f-a00f-549586905a87-1,address_change,"[""acs-75ba99c9-f1a1-4d31-b789-c5a0da9f0992-1"", ""acs-115e464d-5e41-4698-9b3a-716c7d54f74b-1""]","[""acs-75ba99c9-f1a1-4d31-b789-c5a0da9f0992-1"", ""acs-115e464d-5e41-4698-9b3a-716c7d54f74b-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0366,mdgo_v05_fin_user_0033,finance,acs-2f72e8ee-0b3c-4795-a8b8-6f16f802281e-1,balance,"[""acs-b05e18e7-6f5f-43d3-aa06-bffde0dd5ca5-1"", ""acs-400d57c8-7644-40f9-b7ba-8ad6c990112a-1""]","[""acs-b05e18e7-6f5f-43d3-aa06-bffde0dd5ca5-1"", ""acs-400d57c8-7644-40f9-b7ba-8ad6c990112a-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0367,mdgo_v05_fin_user_0033,finance,acs-27e2e71f-6db4-4c92-b86a-8307875435e5-1,lost_card,"[""acs-e6144b51-4e1f-40e2-8199-95261bba8562-1"", ""acs-1be9c406-0d27-47d4-b1c4-fb79797795e7-1""]","[""acs-e6144b51-4e1f-40e2-8199-95261bba8562-1"", ""acs-1be9c406-0d27-47d4-b1c4-fb79797795e7-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0368,mdgo_v05_fin_user_0033,finance,acs-d2807c4d-02c2-4d5f-a1bf-940ef7c278b5-1,lost_card,"[""acs-a47133a4-d6ea-437b-bc2b-af783ad784df-1"", ""acs-edadff2e-5418-4a0d-9a70-92fdaf4b436b-1""]","[""acs-a47133a4-d6ea-437b-bc2b-af783ad784df-1"", ""acs-edadff2e-5418-4a0d-9a70-92fdaf4b436b-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0369,mdgo_v05_fin_user_0033,finance,acs-42ea6868-62c9-40f4-929c-a34b2a787938-1,transfer,"[""acs-467a1547-0ee9-4dd9-a256-00bef34650f1-1"", ""acs-37d1f993-1311-4c5b-a8f4-3c28ad387c89-1""]","[""acs-467a1547-0ee9-4dd9-a256-00bef34650f1-1"", ""acs-37d1f993-1311-4c5b-a8f4-3c28ad387c89-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0370,mdgo_v05_fin_user_0033,finance,acs-bca1fcc3-ed15-4a3f-935f-e3826d815766-1,lost_card,"[""acs-fca7aa18-2faf-4423-b571-ec5ce4ad60d8-1"", ""acs-69ad0a2e-e6d1-4c51-9db0-5927329f94fa-1""]","[""acs-fca7aa18-2faf-4423-b571-ec5ce4ad60d8-1"", ""acs-69ad0a2e-e6d1-4c51-9db0-5927329f94fa-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0371,mdgo_v05_fin_user_0033,finance,acs-3c320d0f-b3d2-4619-8de4-cf489837e887-1,lost_card,"[""acs-e035b4d3-1b53-4356-920e-ef206ac6729f-1"", ""acs-ecd69355-9ca9-4977-a065-9d7a2226ecd8-1""]","[""acs-e035b4d3-1b53-4356-920e-ef206ac6729f-1"", ""acs-ecd69355-9ca9-4977-a065-9d7a2226ecd8-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0372,mdgo_v05_fin_user_0033,finance,acs-77935572-94fe-4d35-9056-c332b44a9e1e-1,lost_card,"[""acs-ba5e0b90-ae14-4589-b350-6f3a22ee13d1-1"", ""acs-deba5253-5a41-439a-978a-afc359caafd2-1""]","[""acs-ba5e0b90-ae14-4589-b350-6f3a22ee13d1-1"", ""acs-deba5253-5a41-439a-978a-afc359caafd2-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0373,mdgo_v05_fin_user_0033,finance,acs-0a21c6fa-a5e7-4507-9ca9-e73cb70c98ba-1,lost_card,"[""acs-cd4abef0-04ce-44ae-96b2-20884a8cf8c1-1"", ""acs-39ffd62a-4f5d-444a-b523-23664e4d9364-1""]","[""acs-cd4abef0-04ce-44ae-96b2-20884a8cf8c1-1"", ""acs-39ffd62a-4f5d-444a-b523-23664e4d9364-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0374,mdgo_v05_fin_user_0033,finance,acs-7e2d823d-6713-4856-9770-f9b1e29879e9-1,address_change,"[""acs-9667a8c3-5d9f-44bb-83d3-9b66fe9ad899-1"", ""acs-a8e7383f-76e6-4039-aa70-b6b2954cce33-1""]","[""acs-9667a8c3-5d9f-44bb-83d3-9b66fe9ad899-1"", ""acs-a8e7383f-76e6-4039-aa70-b6b2954cce33-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0375,mdgo_v05_fin_user_0033,finance,acs-7a709337-fac4-43ec-aa93-26f5d2378e1e-1,transfer,"[""acs-15ad47fa-11d2-4531-8b36-399857bc083a-1"", ""acs-5ee43bbc-a174-4baf-a223-a8b615bd1a2f-1""]","[""acs-15ad47fa-11d2-4531-8b36-399857bc083a-1"", ""acs-5ee43bbc-a174-4baf-a223-a8b615bd1a2f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0376,mdgo_v05_fin_user_0033,finance,acs-29f7fc17-b7f8-4ecb-af41-89055cd5d253-1,transfer,"[""acs-5f731a49-5252-48af-9ca6-2a801e2f890c-1"", ""acs-f6b6cc0e-623e-4116-a108-9da663c67df1-1""]","[""acs-5f731a49-5252-48af-9ca6-2a801e2f890c-1"", ""acs-f6b6cc0e-623e-4116-a108-9da663c67df1-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0377,mdgo_v05_fin_user_0033,finance,acs-4c1356a4-ef04-431a-9b00-cbf4dce77cbe-1,transfer,"[""acs-86d2dae5-16ec-4695-a818-9e7eea1cec08-1"", ""acs-702d040b-7897-46f4-aaec-18616eb1a70a-1""]","[""acs-86d2dae5-16ec-4695-a818-9e7eea1cec08-1"", ""acs-702d040b-7897-46f4-aaec-18616eb1a70a-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0378,mdgo_v05_fin_user_0033,finance,acs-58e4b081-df5a-463e-802a-37bc4ccd303c-1,address_change,"[""acs-a920ed30-c2ff-48b7-ae0b-2c035ef4e7df-1"", ""acs-25729046-7564-4cfe-836d-87fa9d01fc29-1""]","[""acs-a920ed30-c2ff-48b7-ae0b-2c035ef4e7df-1"", ""acs-25729046-7564-4cfe-836d-87fa9d01fc29-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0379,mdgo_v05_fin_user_0033,finance,acs-a2664f87-6f1c-437e-9e12-64d2e877e33f-1,address_change,"[""acs-43e997ad-ce19-49bf-9644-36dc94bea1a4-1"", ""acs-25ff5ad7-af1c-4d02-8964-8a44d871f4eb-1""]","[""acs-43e997ad-ce19-49bf-9644-36dc94bea1a4-1"", ""acs-25ff5ad7-af1c-4d02-8964-8a44d871f4eb-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0380,mdgo_v05_fin_user_0033,finance,acs-2c449ee1-84e9-49d9-a891-c023a1fe325b-1,transfer,"[""acs-b9fa363d-df5c-4b34-90c0-1e9513441e74-1"", ""acs-08c7c3ed-6c10-4e41-8a8a-f78de69876d7-1""]","[""acs-b9fa363d-df5c-4b34-90c0-1e9513441e74-1"", ""acs-08c7c3ed-6c10-4e41-8a8a-f78de69876d7-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0381,mdgo_v05_fin_user_0033,finance,acs-e05d1fd5-be6c-4f8b-9873-e2cac3e0dc70-1,lost_card,"[""acs-d4b1cd49-3e39-4c2c-a10a-92262a3e1a30-1"", ""acs-ae272386-5fb1-4c7a-92b1-834bd3bbb1a0-1""]","[""acs-d4b1cd49-3e39-4c2c-a10a-92262a3e1a30-1"", ""acs-ae272386-5fb1-4c7a-92b1-834bd3bbb1a0-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0382,mdgo_v05_fin_user_0033,finance,acs-077af1bf-6c9d-4a18-9042-5c24d78d8d1c-1,balance,"[""acs-7920b138-2ac2-4f8b-a64a-4ab7af33f043-1"", ""acs-959a2c44-c7d6-41b1-9060-34e647f8edeb-1""]","[""acs-7920b138-2ac2-4f8b-a64a-4ab7af33f043-1"", ""acs-959a2c44-c7d6-41b1-9060-34e647f8edeb-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0033_s0383,mdgo_v05_fin_user_0033,finance,acs-08120e5b-5e8c-4598-a9c3-0daad5da6cf2-1,lost_card,"[""acs-f24e3906-4343-4d25-92d7-569c061181cc-1"", ""acs-81a848f7-c7e9-4810-a371-449e3fd6a701-1""]","[""acs-f24e3906-4343-4d25-92d7-569c061181cc-1"", ""acs-81a848f7-c7e9-4810-a371-449e3fd6a701-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
