domain,source_conversation_id,assigned_user_id,session_id,cluster_id,source_tags_json,quality_score
finance,acs-7d6bdd92-c15c-4a4b-86c0-a4d15821164d-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0117,29,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6412
finance,acs-78d1a755-cb82-4274-893b-59dad33a89d8-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0119,17,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6048
finance,acs-b29e1249-df43-45b2-8a97-adb1289e64ba-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0123,16,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.7987
finance,acs-0f6e3232-83a6-41c4-a1e5-354e59c44c8c-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0124,23,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5252
finance,acs-818760fc-5aa9-421e-b1f5-b71949ca66ae-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0125,15,"[""finance_minimal_pii_secure_verification""]",0.4442
finance,acs-4d7b7361-e1fb-4389-a5d7-090d8e26178a-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0126,13,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.561
finance,acs-bbcee125-45e5-48bc-ac47-59121ce1956d-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0128,8,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.5777
finance,acs-17d7b01a-3564-47b6-ab24-e5d1788b8446-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0129,0,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5056
finance,acs-310e5b41-edd2-438b-b948-1d8a0571e01e-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0130,13,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.7433
finance,acs-0c57411f-fdc2-4d28-b231-7dd898442bcd-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0133,13,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_credit_loan_cautious_no_commitment""]",0.8017
finance,acs-0e717b99-c519-4c63-a2b6-4063b53474e2-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0134,8,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6821
finance,acs-b2b774f0-d9cc-49fd-91ad-a88ab68d7e1b-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0135,12,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6806
finance,acs-f408a1ab-6790-41bb-94c8-5c1d051c678e-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0136,1,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5019
finance,acs-6f6b5796-eb3c-4958-90d9-e469cb4a9559-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0137,16,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5902
finance,acs-21e22406-93ff-4ea4-ada5-5a078f9f8383-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0138,18,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5675
finance,acs-630cdd87-b12b-49ab-b5d4-e2adf890e00a-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0139,19,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7171
finance,acs-ee2fa60c-21bb-437e-971a-7f673a9485dd-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0141,12,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.7288
finance,acs-7c74cda6-a5e0-4e80-a8a3-e4dc849ca0da-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0142,16,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.7433
finance,acs-cb0b64fd-519d-4dce-b3a4-e780d3a3ac32-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0143,23,"[""finance_minimal_pii_secure_verification""]",0.3567
finance,acs-9bed0095-689e-4411-82fb-53a06395a87b-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0144,2,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5267
finance,acs-da62f649-5e7a-4cee-9e3f-51d4962e41c7-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0148,13,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6617
finance,acs-3067edd2-4b9e-4736-9169-628927ce09bb-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0149,6,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4217
finance,acs-cbf8d9c7-f609-4eec-8afb-1bdfaf38b899-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0150,24,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6617
finance,acs-9cd955f4-efab-4a21-bd79-375129904d73-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0152,28,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.7433
finance,acs-ba3597f5-5553-4fd0-b2b9-7c8106259863-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0153,3,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.6156
finance,acs-65221e6b-a7b2-4cf7-9a97-fec176d72e24-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0154,25,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5004
finance,acs-be9bc724-facc-4144-89ef-ac545a79cbf5-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0155,2,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5844
finance,acs-d39186ac-53ed-4773-87a0-ee3dd3cfa1fb-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0156,7,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.5325
finance,acs-d3a2d035-225a-4cd5-92c9-6c3ae717cb3a-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0159,5,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5573
finance,acs-2b97e577-cc08-4641-bc1e-a6bf191d8aa8-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0160,1,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",0.6719
finance,acs-580c4d0f-b7a0-4cc2-9f4c-6115385e5a5f-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0161,5,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5048
finance,acs-20dffb62-cede-4be8-af78-b72ab15866bd-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0162,0,"[""finance_minimal_pii_secure_verification""]",0.3596
finance,acs-c1768171-5cb1-4cce-974c-d791e8c81770-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0164,7,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5442
finance,acs-e26dc423-3907-48f9-a7bf-22d778e40da5-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0165,18,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5865
finance,acs-d91096dc-4003-4427-8cdf-b63526554bfc-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0166,28,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.41
finance,acs-397e24a6-b600-434f-aee2-0967eb0ea04b-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0167,21,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6923
finance,acs-7e572e27-3b1f-43c7-8604-eeeb9fffeff3-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0169,15,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4654
finance,acs-a116e221-1f5a-435b-8252-c75aec1cc181-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0170,8,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6427
finance,acs-6e6fe32b-2f8b-400a-afff-3b7ac538fc61-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0171,11,"[""finance_minimal_pii_secure_verification""]",0.59
finance,acs-1999f760-dd76-4c4b-9637-68c785e3de9f-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0172,18,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6369
finance,acs-51352f14-f412-4b0d-90c1-f63ad0df40a8-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0174,28,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.704
finance,acs-07ed2175-f451-4d8d-b092-041627786f11-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0175,27,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.4902
finance,acs-e6dc3133-1a4e-4406-9b81-998f86528c27-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0176,19,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5077
finance,acs-2be70faf-18c9-4690-92ac-e6e7c4c18bcf-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0178,0,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_credit_loan_cautious_no_commitment""]",0.7637
finance,acs-ce368a07-05fb-4de8-9df0-e5b701b5ad57-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0179,28,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5683
finance,acs-56db7367-82ec-4458-b99a-d0f42aa9cc48-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0180,6,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6719
finance,acs-33743d02-9704-47a1-8929-0986ce704204-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0181,23,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5719
finance,acs-8e4b3c9a-f275-475a-8a2d-d1c4c8eeb046-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0182,23,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.7069
finance,acs-27cca434-a8c1-4ded-88f1-4a424320db0c-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0183,19,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5669
finance,acs-9fc77b6f-a498-43bf-986a-6d1d8a3f45a4-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0184,1,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first""]",0.5165
finance,acs-17de84d1-64c2-4656-a01f-d7bc7e6d9d95-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0185,4,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5727
finance,acs-412793f3-f706-46de-88d6-4cbe3cd0db2d-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0186,29,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.566
finance,acs-aa6a8726-a5d2-46ad-a434-11d9fec28bea-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0187,2,"[""finance_confirm_money_movement"", ""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.7433
finance,acs-1d889aad-2638-4587-bdf0-6714a1d67282-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0188,23,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.7288
finance,acs-5df8c069-39a1-44ee-bfad-4c305b4bf8a9-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0189,3,"[""finance_minimal_pii_secure_verification""]",0.4369
finance,acs-d441a186-5ad2-4b46-882b-6e6af721358a-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0190,24,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5923
finance,acs-fdd4ae80-9f60-46ef-88d9-481acadb8c07-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0192,23,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6194
finance,acs-ae8264f5-a32c-4712-9263-575b8b30e36c-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0194,14,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5602
finance,acs-719d6ad5-7476-4721-ba89-d0f278871f0d-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0195,5,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5275
finance,acs-345e3ffd-f4c5-41f2-a766-8012ee2a9b59-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0196,9,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_payment_status_latest_check""]",0.596
finance,acs-3788b010-7434-4d71-ad81-a8f6d71c4a54-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0197,15,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5092
finance,acs-3986e559-9cb5-4a2d-bf68-f8da4ce79efb-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0198,7,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.5544
finance,acs-ad252d5a-ba7d-4e20-b45f-a610f4115382-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0199,25,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.4435
finance,acs-f732171a-f1aa-4016-9999-54471816d385-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0203,28,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6238
finance,acs-cd7d544c-eb40-4033-b7ff-c6b2787a6bfc-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0205,24,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5938
finance,acs-ff7c350c-e287-410f-8d50-92a552df55a7-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0206,5,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.6287
finance,acs-60f50b0e-18a1-4c56-bf59-2eebc677f4bd-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0207,25,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5902
finance,acs-55030009-eee0-40a2-b242-2f3fbcef1f56-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0208,7,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4742
finance,acs-41f7717b-883a-4a20-839a-5d1fbad25e9b-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0210,23,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5873
finance,acs-12e158bb-4cc1-4511-92e0-20cfa1399bc6-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0211,0,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.4531
finance,acs-29381a2c-baf8-49fd-8c1c-a5f3ceed4af1-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0212,22,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5719
finance,acs-8984a080-de47-47b0-94de-e5131c955722-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0213,1,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.7288
finance,acs-e1bba183-eced-4fc2-9ebc-1f3dcdf4d377-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0214,21,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.655
finance,acs-5861d525-af86-4689-a61e-5824c69ec7b8-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0215,5,"[""finance_credit_loan_cautious_no_commitment""]",0.4894
finance,acs-ce42e9e1-4fa9-4e28-8229-805e2238ea07-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0216,22,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first""]",0.6223
finance,acs-4d0f4888-a532-4bd0-88f3-fa365108ab03-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0217,17,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5267
finance,acs-2f438d39-d399-4197-afaf-8e77d835bf7c-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0219,7,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5144
finance,acs-e226357a-106b-4551-ad35-c6959c4449c2-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0223,10,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6223
finance,acs-6fc1b8fc-8d7c-4aef-8666-6b9430790e60-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0224,17,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6208
finance,acs-a4a2cf30-cefe-4efe-845f-2da7b1c8f2b0-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0225,7,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6485
finance,acs-87ea845b-85a2-490e-b76b-de280367050d-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0228,6,"[""finance_credit_loan_cautious_no_commitment""]",0.3931
finance,acs-a31d07ff-dab8-4067-94de-764b689de8f1-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0229,1,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.3269
finance,acs-56235d35-adf8-4f51-a96e-6e1fddc90fcf-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0230,12,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4362
finance,acs-58cf0bdc-875c-4ebc-83f7-d9c78799758e-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0232,10,"[""finance_minimal_pii_secure_verification"", ""finance_payment_status_latest_check""]",0.5719
finance,acs-db289d0a-2a3d-4d70-ae23-63e8b24825b8-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0233,27,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.7637
finance,acs-59cf70a8-5b8b-4608-a7f3-aa9b9e2a4185-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0234,0,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7623
finance,acs-9d538847-f335-493b-8f43-56fcb271adb7-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0235,15,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6331
finance,acs-e45a0586-c1b1-450d-b726-871c805e14ce-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0237,1,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.6404
